College Code,College Name,Course Name,Category,Cut-Off Rank
E297,"ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY SURVEY NO 2/8 2/9 AND 2/2, KAMAKSHIPURA, SONNENAHALLI PANCHAYATH, HESARAGHATTA HOBLI, YELAHANKA",INFORMATIONSCIENCE ANDENGINEERING,SCG,193384
E297,"ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY SURVEY NO 2/8 2/9 AND 2/2, KAMAKSHIPURA, SONNENAHALLI PANCHAYATH, HESARAGHATTA HOBLI, YELAHANKA",INFORMATIONSCIENCE ANDENGINEERING,SCR,259609
E297,"ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY SURVEY NO 2/8 2/9 AND 2/2, KAMAKSHIPURA, SONNENAHALLI PANCHAYATH, HESARAGHATTA HOBLI, YELAHANKA",INFORMATIONSCIENCE ANDENGINEERING,STG,187648
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,1G,84438
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,2AG,93112
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,2AR,94229
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,2BG,84381
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,3AG,86266
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,3BG,90497
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,GM,84189
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,GMK,93145.5
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,GMR,88758
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,SCG,175988
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,SCR,183042
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",COMPUTERSCIENCE ANDENGINEERING,STG,215491
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",ELECTRONICS ANDCOMMUNICATIONENGG,2AG,116110
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",ELECTRONICS ANDCOMMUNICATIONENGG,2AK,132169
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",ELECTRONICS ANDCOMMUNICATIONENGG,2BR,159158
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",ELECTRONICS ANDCOMMUNICATIONENGG,GM,102171
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",ELECTRONICS ANDCOMMUNICATIONENGG,GMR,113352
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",ELECTRONICS ANDCOMMUNICATIONENGG,SCG,202385
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",ELECTRONICS ANDCOMMUNICATIONENGG,STG,245503
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",INFORMATIONSCIENCE ANDENGINEERING,2AG,108765
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",INFORMATIONSCIENCE ANDENGINEERING,3AG,105385
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",INFORMATIONSCIENCE ANDENGINEERING,3BG,107676
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",INFORMATIONSCIENCE ANDENGINEERING,GM,95802
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",INFORMATIONSCIENCE ANDENGINEERING,GMR,98324
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",INFORMATIONSCIENCE ANDENGINEERING,SCG,172372
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",INFORMATIONSCIENCE ANDENGINEERING,STG,238576
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,1G,114164
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,2AG,100915
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,2AK,110433
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,2AR,110157
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,2BG,95121
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,3AG,94455
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,3BG,95914
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,3BR,103001
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,GM,90931
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,GMK,102579
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,GMR,95637
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,SCG,182447
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,SCK,210382
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,SCR,216324
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,STG,246470
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ARTIFICIALINTELLIGENCE ANDDATA SCIENCE,STR,257093
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),1G,99098
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),2AG,93805
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),2AR,101052
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),2BG,97452
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),3AG,86554.5
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),3BG,94737.5
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),3BR,101561
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),GM,86069
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),GMK,90287
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),GMR,98055
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),SCG,191628
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),SCK,235987
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),SCR,210413
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),STG,224616
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGG(ARTIFICIALINTELLIGENCE ANDMACHINELEARNING),STR,256801
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,1G,84874
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,1R,93490
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,2AG,88927.5
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,2AK,94026
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,2AR,95179
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,2BG,99663
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,3AG,82741
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,3BG,82081
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,GM,79266
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,GMK,89572
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,GMR,86351
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,SCG,175646
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,SCK,206212
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,SCR,203085
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,STG,202836
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING,STR,251495
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),1G,104123
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),2AG,107556
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),2AR,112068
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),2BG,104588
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),3AG,96977
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),3AR,106536
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),3BG,101160
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),3BK,135474
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),GM,96183
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),GMK,110024
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),GMR,105042
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),SCG,200289
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),SCR,239297
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(CYBER SECURITY),STG,209578
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),2AG,93344
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),2BR,147023
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),3BG,89310
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),GM,83149
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),GMR,89976
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),SCG,206417
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),STG,133127
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,1G,115218
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,2AG,112291
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,2AR,113166
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,2BG,111834
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,3AG,99526
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,3AR,104402
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,3BG,99931
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,GM,93215
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,GMK,119729
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,GMR,104052
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,SCG,205578
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,SCR,221135
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",ELECTRONICS ANDCOMMUNICATIONENGG,STG,238053
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,1G,100266
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,1K,112747
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,1R,116049
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,2AG,103713
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,2AR,105873
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,2BG,105247
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,3AG,99070
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,3BG,104040
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,GM,98517
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,GMK,105749
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,GMR,103649
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,SCG,204558
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",INFORMATIONSCIENCE ANDENGINEERING,STG,238628
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",MECHANICALENGINEERING,2AG,193847
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",MECHANICALENGINEERING,GM,163855
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",MECHANICALENGINEERING,GMR,188755
E300,"AKASH INTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN RAOD, AKKUPETE VILLAGE, KASABA HOBLI",MECHANICALENGINEERING,SCG,237438
E301,"KISHKINDA UNIVERSITY BALLARI INSTITUTE OF TECHNOLOGY & MANAGEMENT (BITM) CAMPUS, BALLARI-HOSPET ROAD, NEAR ALLIPUR, BALLARI-583104",B TECH INCOMPUTERSCIENCE &ENGINEERING(ARTIFICALINTELLIGENCE &MACHINELEARNING),2AG,78501
E301,"KISHKINDA UNIVERSITY BALLARI INSTITUTE OF TECHNOLOGY & MANAGEMENT (BITM) CAMPUS, BALLARI-HOSPET ROAD, NEAR ALLIPUR, BALLARI-583104",B TECH INCOMPUTERSCIENCE &ENGINEERING(ARTIFICALINTELLIGENCE &MACHINELEARNING),2BR,151991
